source,record_type,id,company,website,country,address,size_bytes,size_gib,is_published,time_until_publication,posted_at_utc,crawled_at_utc,crawled_at_kst,ransomware_group,discovery_date,estimated_attack_date,details_url,description,files_api_present
dragonforce,leak_post,b8e14e1a-548f-4eec-bd6e-a590126e57c9,GEA Consulting Engineers,gea-pllc.com,,"545 8th Ave Fl 11, New York City, New York, 10018, United States",133418164224,124.26,true,,2025-08-23T05:10:27.723475+00:00,2025-10-17T09:53:54.805045+00:00,2025-10-17T18:53:54.805045+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=b8e14e1a-548f-4eec-bd6e-a590126e57c9,"(including financial documentation and client data) Founded in 1996, GEA Consulting Engineers is an engineering firm specializing in the design of mechanical, electrical, plumbing and fire protection systems for other businesses in the area. The company is based in New York City, New York.",true
dragonforce,leak_post,e6ee4044-3ac0-4cd3-b784-f6b8beb8a9ca,Fullcolour.com Limited,fullcolour.com,,"2 Roe Street, Congleton, United Kingdom, CW12 1PS Company number: 11977545 (Active)   Director: Andrew Warren (appointed 3 May 2019)",5255438336,4.89,true,,2025-08-22T11:02:03.544934+00:00,2025-10-17T09:53:54.805068+00:00,2025-10-17T18:53:54.805068+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=e6ee4044-3ac0-4cd3-b784-f6b8beb8a9ca,"We are a family printing business providing Printed Products since 1993. Brochures, leaflets, folders, business stationery, banners, pads and much more.",true
dragonforce,leak_post,d0191eda-0d3b-44cc-b550-a3eb8fd886f8,Sonitrol Security Solutions (SecureFL),sonitrolftl.com,,"1770 NW 64th St, Fort Lauderdale, FL, USA (954) 772-9700 info@securefl.com",99707744256,92.86,true,,2025-08-21T18:54:18.663282+00:00,2025-10-17T09:53:54.805090+00:00,2025-10-17T18:53:54.805090+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=d0191eda-0d3b-44cc-b550-a3eb8fd886f8,Our mission is to provide the best in electronic security so that OUR community is a safer place to live and work.,true
dragonforce,leak_post,4c9946ce-2d12-4621-8643-c59d18b1af80,Tomb Multimedia Productions,tombmedia.com,,info@tombmedia.com,6558269440,6.11,true,,2025-08-21T18:50:47.127753+00:00,2025-10-17T09:53:54.805116+00:00,2025-10-17T18:53:54.805116+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=4c9946ce-2d12-4621-8643-c59d18b1af80,Providing guidance to the right solution in this ever-evolving landscape we call tomorrow.,true
dragonforce,leak_post,e60700d5-fb25-4086-a014-1ac150c6e657,IT-Welt und Telekommunikation verschmelzen,griebsch.de,,Systemhaus Griebsch GmbH  Hasselfelder Weg 3 37445 Walkenried  Tel.: +49 5525 95996990  Fax: +49 5525 95996919  info@griebsch.de  www.griebsch.de,66751131648,62.17,true,,2025-08-21T18:46:15.284781+00:00,2025-10-17T09:53:54.805140+00:00,2025-10-17T18:53:54.805140+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=e60700d5-fb25-4086-a014-1ac150c6e657,"IT-Welt und Telekommunikation verschmelzen

Wir haben uns auf diese Entwicklung eingestellt und stehen für unsere Kunden als Komplettanbieter für Branchensoftware, Büroanwendungen und Telekommunikationslösungen bereit.",true
dragonforce,leak_post,5cfb26bc-6660-4a85-a25e-5f60fc48fe93,Krewett,krewett.de,,Ingenieurbüro Dipl.-Ing. K. Krewett Unterm Fröndenberg 12 D-58644 Iserlohn  info@krewett.de 02371-12788,16153300992,15.04,true,,2025-08-21T18:43:15.483379+00:00,2025-10-17T09:53:54.805161+00:00,2025-10-17T18:53:54.805161+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=5cfb26bc-6660-4a85-a25e-5f60fc48fe93,"Das Ingenieurbüro Dipl.-Ing. K. Krewett in Iserlohn bietet fundierte Ingenieurdienstleistungen in verschiedenen Bereichen wie Bauplanung, technische Beratung und Projektmanagement. Mit langjähriger Erfahrung und hoher Fachkompetenz unterstützen wir private und gewerbliche Kunden bei der Planung, Umsetzung und Betreuung technischer Projekte – kompetent, zuverlässig und individuell.",true
dragonforce,leak_post,8d0a5e28-9cad-4e0d-a976-9cf490cb68db,InEar hear the difference,inear.de,,InEar GmbH & Co. KG Nordring 25 64807 Dieburg Germany,98262720512,91.51,true,,2025-08-21T18:39:03.649776+00:00,2025-10-17T09:53:54.805188+00:00,2025-10-17T18:53:54.805188+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=8d0a5e28-9cad-4e0d-a976-9cf490cb68db,"InEar GmbH & Co. KG ist ein deutscher Hersteller hochwertiger Hörlösungen mit Sitz in Dieburg. Das Unternehmen entwickelt, produziert und vertreibt innovative In-Ear-Monitore und Audiotechnik für professionelle Nutzung sowie Endkunden. Mit modernsten Fertigungstechniken, eigenem Support und Service garantiert InEar höchste Qualität und langjährige Erfahrung in der Audioindustrie.",true
dragonforce,leak_post,957a6ced-c93a-4f25-a3f6-32ae64c99d1f,TechSourceOne IT Solutions Provider,tsomail.com,,South Florida (877) 614-8324 Toll-Free (954) 372-5180 Local,51338092544,47.81,true,,2025-08-21T18:31:32.319420+00:00,2025-10-17T09:53:54.805213+00:00,2025-10-17T18:53:54.805213+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=957a6ced-c93a-4f25-a3f6-32ae64c99d1f,"Email services & protection
Managed email services including SPAM filters, anti-virus, anti-malware protection.",true
dragonforce,leak_post,fa603220-0abe-44bc-859f-fd67c42879d1,fiermann-eller.de,dr-fiermann.de,,ÜBAG Dr. Fiermann / Dr. Eller Dres. med. Katharina und David Eller  Irrlrinnig 1 91301 Forchheim-Kersbach,12059942912,11.23,true,,2025-08-21T18:16:31.110620+00:00,2025-10-17T09:53:54.805236+00:00,2025-10-17T18:53:54.805236+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=fa603220-0abe-44bc-859f-fd67c42879d1,"Fachärzte für Allgemeinmedizin und Innere Medizin

Die hausärztliche Medizin bildet die Grundsäule der ärztlichen Versorgung. Wir beraten Sie gerne als erste Anlaufstelle zu allen Gesundheitsfragen wie auch Vorsorge, Nachsorge und Rehabilitation.",true
dragonforce,leak_post,4291cf86-d51e-456d-ad4b-3b116989c66c,Dualinfor hito inovation,dualinfor.pt,,"Rua do Matadouro, 31-A 2040-213 Rio Maior",53076807680,49.43,true,,2025-08-21T18:11:15.473537+00:00,2025-10-17T09:53:54.805257+00:00,2025-10-17T18:53:54.805257+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=4291cf86-d51e-456d-ad4b-3b116989c66c,"Dualinfor : Desde 1998

Operamos no mercado português desde Novembro de 1998. Oferecemos uma gama selecionada de produtos e de serviços especialmente orientados ao Mercado Empresarial, PMEs, Profissionais Liberais, Administrações Públicas e Privadas.

Uma equipa altamente qualificada, comprometida e motivada, a par de uma sólida carteira de clientes e de parceiros de negócio, constituem o principal ativo desta organização que tem por objetivo continuar a merecer a confiança e reconhecimento da comunidade em geral.",true
dragonforce,leak_post,42444dba-ad92-4aa1-ae1c-57b684adecd1,PLN,www.pln.co.id,,"no 135 Jalan Trunojoyo Blok M I, Jakarta",4117549056,3.83,true,,2025-08-21T15:46:16.006345+00:00,2025-10-17T09:53:54.805279+00:00,2025-10-17T18:53:54.805279+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=42444dba-ad92-4aa1-ae1c-57b684adecd1,"Core business is the supply of electricity, especially in generation, transmission and distribution. Obtaining the task of electrifying all over the archipelago, PLN has the obligation to increase installed capacity for power supply and the development of electricity infrastructure such as transmission networks, substations, and distribution networks. At all times, we continue to improve ourselves and improve services, considering that electricity is a basic infrastructure need that will create a multiplier effect for the progress of the Indonesian economy.

Our business continues to expand into various business sectors through subsidiaries, associated entities, joint ventures, and special purpose vehicles (SPV) under the auspices of the PLN Group. Through the implementation of SOLID (Securing Business Sustainability, Optimizing Cost Efficiency, Leading Industry Capabilities, Increasing Profit Contribution and Developing New Edge) business portfolios, we will continue to develop services to become a World Class Electricity Company.",true
dragonforce,leak_post,9e9755d5-7fe7-472b-8f78-9fa72b421605,Diversified Project Services International,dpsiinc.com,,"5351 Olive Dr Ste 100, Bakersfield, California",66545655808,61.98,true,,2025-08-06T08:43:40.415676+00:00,2025-10-17T09:53:54.805300+00:00,2025-10-17T18:53:54.805300+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=9e9755d5-7fe7-472b-8f78-9fa72b421605,"Diversified Project Services International, Inc. (DPSI) is a leader in engineering, geomatics (surveying), planning, permitting, inspection, energy management and construction management.",true
dragonforce,leak_post,a80534f9-4279-4917-8ee1-0941534cc0c2,Koenig Hausverwaltung,koenig-hausverwaltung.de,,"Wilhelm-Grasmehr-Straße 6 -8, 52078 Aachen, Alemania",99206553600,92.39,true,,2025-08-04T13:35:08.490261+00:00,2025-10-17T09:53:54.805322+00:00,2025-10-17T18:53:54.805322+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=a80534f9-4279-4917-8ee1-0941534cc0c2,"Seit mehr als 30 Jahren beschäftigen wir uns zuverlässig, kompetent und mit großem Engagement mit der Verwaltung",true
dragonforce,leak_post,9ee41bdb-76fa-47b6-bc0d-842ed6e6cd35,Wedlich,wedlich.com,,WEDLICH.Umzug & Service Karl-von-Linde Straße 6 95447,97207209984,90.53,true,,2025-08-04T13:22:36.150858+00:00,2025-10-17T09:53:54.805346+00:00,2025-10-17T18:53:54.805346+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=9ee41bdb-76fa-47b6-bc0d-842ed6e6cd35,"WEDLICH. Immobilien & Projektentwicklung war bis 2023 ein Fullservice-Logistiker mit Hauptsitz in Bayreuth. Unser Unternehmen bietet seit 2024 bundesweit zuverlässige und flexible Leistungen in den Segmenten Gewerbeimmobilien, Projektierung und Projektentwicklung. Ihre Zufriedenheit steht für uns an erster Stelle.",true
dragonforce,leak_post,f53d9460-ecbd-4795-8a0d-d047f126fdbe,K2L,k2l-gmbh.de,,"K2l GmbH Nürnberg  Sulzbacher Str. 46 -  48 90489 Nürnberg, Germany",106315632640,99.01,true,,2025-08-04T13:15:59.397717+00:00,2025-10-17T09:53:54.805367+00:00,2025-10-17T18:53:54.805367+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=f53d9460-ecbd-4795-8a0d-d047f126fdbe,"Die Digitalisierung schreitet mit Riesenschritten voran. Seit unserer Gründung im Jahr 2003 beraten wir stets  auf dem neuesten technischen Stand und unterstützen unsere Kunden dabei, mit der Entwicklung schrittzuhalten.",true
dragonforce,leak_post,b542f7a3-f9a3-4eae-ab6e-eb717e695468,Newton Electrical Contractors,electrician-harrogate.co.uk,,Unit 5a Birchwood Mews Harrogate HG2 8DN,116429176832,108.43,true,,2025-08-04T13:09:04.773441+00:00,2025-10-17T09:53:54.805391+00:00,2025-10-17T18:53:54.805391+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=b542f7a3-f9a3-4eae-ab6e-eb717e695468,High profile NICEIC Approved Electrical Contractors based in Harrogate and Ripon. We pride ourselves on our quality workmanship within our local family run business,true
dragonforce,leak_post,cfaeb484-8b8b-436c-8d02-8223ae0c7c7f,Pitman Farms,pitmanfarms.com,,"909 Pitman Ave, Wentzville, Missouri, 63385, United States",229744947200,213.97,true,,2025-08-02T12:43:13.660397+00:00,2025-10-17T09:53:54.805412+00:00,2025-10-17T18:53:54.805412+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=cfaeb484-8b8b-436c-8d02-8223ae0c7c7f,"(Financial, banking, and audit documentation. Suppliers, clients, mail correspondence, and many more interesting things about how to significantly increase profits while store shelves are empty due to the H5N1 virus.) Pitman Farms has been distributing fine poultry meats since 1954, establishing partnerships to deliver premium poultry products at both local and national levels. The company prides itself on offering quality protein sources to its diverse clientele. By choosing Pitman Farms, customers can expect high-quality poultry that meets their needs. With over 65 years of experience, Pitman Farms continues to prioritize quality in its offerings.",true
dragonforce,leak_post,e68b3f39-daca-4507-8e46-f40aa4b1f36b,Clemens Construction,clemensconstruction.com,,"1435 Walnut St Fl 2, Philadelphia, Pennsylvania, United States",121914814464,113.54,true,,2025-08-02T12:42:13.657757+00:00,2025-10-17T09:53:57.255035+00:00,2025-10-17T18:53:57.255035+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=e68b3f39-daca-4507-8e46-f40aa4b1f36b,"(Banking, insurance, financial, and HR documentation. Audit. Client documentation.) Clemens Construction is a reputable construction firm based in Philadelphia, specializing in renovation and construction projects for the hospitality and commercial sectors. They serve a diverse clientele including hotels, educational institutions, and commercial properties, emphasizing quality and open communication throughout their projects. With a strong track record of successful collaborations, they have earned recognition for their professionalism and ability to manage complex projects while minimizing disruption to operations. The company is committed to delivering exceptional results, making them a preferred partner for construction needs in their market.",true
dragonforce,leak_post,14b04226-a8b7-4df9-93e3-48186c952000,Framon S.p.A.,framon.it,,"Via Francesco Lana, 31, 25065 Lumezzane BS, Italy",113207074816,105.43,true,,2025-07-31T22:56:10.285781+00:00,2025-10-17T09:53:57.255075+00:00,2025-10-17T18:53:57.255075+09:00,,,,http://z3wqggtxft7id3ibr7srivv5gjof5fwg76slewnzwwakjuf3nlhukdid.onion/api/guest/blog/post?post_uuid=14b04226-a8b7-4df9-93e3-48186c952000,"FRAMON S.p.A. is an important company that since 1973 is present in the worldwide market as one of the main manufacturing company of non-ferrous casting components for the furniture and lighting industry. It has three catalogues with about 10.000 articles ; a very good part of them is available in the warehouse. FRAMON S.p.A. is a very flexible "" foundry "" that makes use of some of the most important technologies of transformation of the raw materials, like die-casting, gravity casting with and without core, hot stamping; mainly product are made with aluminium, brass, zama and plastic. With the support of an internal designer and qualified technicians, today FRAMON S.p.A. is able to conceive, propose and develop new articles starting with the realization of drawings and possible prototypes, creating projects and stamps, up to the concrete manufacturing also under customer exclusive projects and design.",true
